flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,ground_time_outlier,departure_delay,arrival_delay,is_delayed,carrier_express,ground_time_pressure,total_pax,lap_child_count,is_child,pax_load_ratio,child_ratio,transfer_ratio,special_req_count,departure_delay_norm,arrival_delay_norm,total_seats_norm,scheduled_ground_time_minutes_norm,actual_ground_time_minutes_norm,minimum_turn_minutes_norm,ground_time_pressure_norm,total_pax_norm,lap_child_count_norm,pax_load_ratio_norm,child_ratio_norm,transfer_ratio_norm,special_req_count_norm,difficulty_score,ground_time_gap,daily_rank,difficulty_class
2609,2025-08-08,SNA,2025-08-08 09:04:00+00:00,2025-08-08 11:38:00+00:00,2025-08-08 08:58:00+00:00,2025-08-08 11:40:00+00:00,126,B737-700,59.0,79,43,False,-6.0,2.0,0,0,0.7288135593220338,172,2,12,1.3650793650793651,0.08139534883720931,0.20652173913043478,38,0.013002364066193855,0.0660377358490566,0.0,0.35090361445783136,0.002340514913280922,0.0,0.3644067796610169,0.3115384615384616,0.2857142857142857,0.7081348078856493,0.5791592128801432,0.20652173913043478,0.1674641148325359,0.14271367615045694,-20.0,257.0,Easy
247,2025-08-10,OMA,2025-08-10 12:45:00+00:00,2025-08-10 14:22:00+00:00,2025-08-10 12:45:00+00:00,2025-08-10 14:26:00+00:00,150,A320-200,56.0,99,46,False,0.0,4.0,0,0,0.8214285714285714,163,2,11,1.0866666666666667,0.07975460122699386,0.415929203539823,83,0.02009456264775414,0.06839622641509434,0.10084033613445376,0.3418674698795181,0.0029406469423273124,0.0267857142857143,0.4107142857142857,0.29423076923076924,0.2857142857142857,0.5547930235607815,0.5674846625766871,0.415929203539823,0.3827751196172248,0.21813655173771712,-43.0,111.0,Medium
2665,2025-08-08,IAH,2025-08-08 21:07:00+00:00,2025-08-08 23:57:00+00:00,2025-08-08 21:07:00+00:00,2025-08-08 23:34:00+00:00,179,B737-MAX9,72.0,53,56,False,0.0,-23.0,0,0,0.7777777777777778,170,0,7,0.9497206703910615,0.041176470588235294,0.6238532110091743,96,0.02009456264775414,0.03655660377358491,0.2226890756302521,0.39006024096385544,0.0015603432755206146,0.1160714285714286,0.3888888888888889,0.3076923076923077,0.0,0.47936706941152135,0.2929864253393665,0.6238532110091743,0.44497607655502386,0.24271605326700152,19.0,55.0,Difficult
907,2025-08-06,FRA,2025-08-06 18:25:00+00:00,2025-08-07 09:55:00+00:00,2025-08-06 20:38:00+00:00,2025-08-07 12:12:00+00:00,318,B787-10,185.0,302,155,False,133.0,137.0,1,0,0.8378378378378378,316,1,19,0.9937106918238994,0.06329113924050633,0.4857142857142857,135,0.1773049645390071,0.22523584905660377,0.8067226890756302,0.730421686746988,0.009031987037148173,1.0,0.4189189189189189,0.5884615384615385,0.14285714285714285,0.5035955202596989,0.45034079844206426,0.4857142857142857,0.631578947368421,0.35310036893087304,-117.0,16.0,Difficult
219,2025-08-03,HNL,2025-08-03 09:30:00+00:00,2025-08-03 13:30:00+00:00,2025-08-03 09:25:00+00:00,2025-08-03 13:00:00+00:00,318,B787-10,191.0,206,88,False,-5.0,-30.0,0,0,0.4607329842931937,389,4,21,1.2232704402515724,0.06426735218508997,0.5429447852760736,93,0.014184397163120569,0.02830188679245283,0.8067226890756302,0.7484939759036146,0.0061513532977255,0.4017857142857143,0.23036649214659685,0.7288461538461538,0.5714285714285714,0.6300304911994498,0.457286929009294,0.5429447852760736,0.43062200956937796,0.21148437149572438,-15.0,97.0,Difficult
2106,2025-08-08,SFO,2025-08-08 21:40:00+00:00,2025-08-09 00:30:00+00:00,2025-08-08 21:49:00+00:00,2025-08-09 00:31:00+00:00,200,A321-2NX,85.0,116,70,False,9.0,1.0,1,0,0.8235294117647058,232,2,11,1.16,0.05603448275862069,0.6756756756756757,56,0.030732860520094565,0.06485849056603774,0.31092436974789917,0.4292168674698795,0.003450759167016744,0.2410714285714286,0.4117647058823529,0.42692307692307696,0.2857142857142857,0.5951829348253704,0.39870689655172414,0.6756756756756757,0.2535885167464115,0.22151381912128237,-31.0,100.0,Difficult
1941,2025-08-11,CVG,2025-08-11 14:26:00+00:00,2025-08-11 16:52:00+00:00,2025-08-11 14:21:00+00:00,2025-08-11 16:39:00+00:00,126,A319-100,71.0,58,43,False,-5.0,-13.0,0,0,0.6056338028169014,133,2,3,1.0555555555555556,0.03759398496240601,0.7796610169491526,45,0.014184397163120569,0.04834905660377359,0.0,0.3870481927710844,0.0017103762827822121,0.0,0.3028169014084507,0.2365384615384616,0.2857142857142857,0.537657909690956,0.2674956622325043,0.7796610169491526,0.20095693779904306,0.19375384724424938,13.0,152.0,Medium
556,2025-08-11,CLT,2025-08-11 07:00:00+00:00,2025-08-11 10:12:00+00:00,2025-08-11 07:06:00+00:00,2025-08-11 10:06:00+00:00,179,B737-900,274.5,443,56,True,6.0,-6.0,1,0,0.2040072859744991,197,2,8,1.100558659217877,0.050761421319796954,0.08860759493670886,28,0.027186761229314422,0.05660377358490566,0.2226890756302521,1.0,0.013262917841925225,0.1160714285714286,0.10200364298724955,0.35961538461538467,0.2857142857142857,0.5624443373757596,0.36118703631393984,0.08860759493670886,0.11961722488038279,0.08102010302692786,-168.5,304.0,Easy
467,2025-08-01,CMH,2025-08-01 14:21:00+00:00,2025-08-01 16:52:00+00:00,2025-08-01 14:32:00+00:00,2025-08-01 16:43:00+00:00,126,A319-100,66.0,80,43,False,11.0,-9.0,1,0,0.6515151515151515,132,0,5,1.0476190476190477,0.03787878787878788,0.8229166666666666,99,0.03309692671394799,0.05306603773584906,0.0,0.37198795180722893,0.0023705215147332417,0.0,0.32575757575757575,0.23461538461538461,0.0,0.5332867071731434,0.2695221445221445,0.8229166666666666,0.4593301435406698,0.265144835904662,-14.0,36.0,Difficult
2653,2025-08-06,RDU,2025-08-06 10:37:00+00:00,2025-08-06 13:44:00+00:00,2025-08-06 10:34:00+00:00,2025-08-06 13:47:00+00:00,179,B737-MAX9,67.0,75,56,False,-3.0,3.0,0,0,0.835820895522388,206,0,13,1.1508379888268156,0.06310679611650485,0.24210526315789474,49,0.016548463356974,0.06721698113207547,0.2226890756302521,0.375,0.002220488507471644,0.1160714285714286,0.417910447761194,0.37692307692307697,0.0,0.5901367600305056,0.4490291262135922,0.24210526315789474,0.22009569377990432,0.16196780700647337,-8.0,205.0,Easy
1182,2025-08-12,SJC,2025-08-12 19:55:00+00:00,2025-08-12 22:35:00+00:00,2025-08-12 23:37:00+00:00,2025-08-13 01:50:00+00:00,150,A320-200,60.0,161,46,False,222.0,195.0,1,0,0.7666666666666667,109,1,2,0.7266666666666667,0.027522935779816515,0.7674418604651163,61,0.28250591016548465,0.2936320754716981,0.10084033613445376,0.3539156626506024,0.004801056232371122,0.0267857142857143,0.38333333333333336,0.19038461538461537,0.14285714285714285,0.35651527735279975,0.1958362738179252,0.7674418604651163,0.277511961722488,0.3483107984535696,-101.0,25.0,Difficult
763,2025-08-02,PWM,2025-08-02 10:58:00+00:00,2025-08-02 14:24:00+00:00,2025-08-02 10:54:00+00:00,2025-08-02 14:15:00+00:00,166,B737-800,73.0,78,51,False,-4.0,-9.0,0,0,0.6986301369863014,272,4,27,1.6385542168674698,0.11397058823529412,0.32075471698113206,44,0.015366430260047283,0.05306603773584906,0.16806722689075626,0.3930722891566265,0.0023105083118286026,0.07142857142857145,0.3493150684931507,0.5038461538461538,0.5714285714285714,0.8587569669331695,0.8109445701357465,0.32075471698113206,0.19617224880382775,0.16844995806491492,-5.0,217.0,Easy
609,2025-08-07,PHX,2025-08-07 13:34:00+00:00,2025-08-07 15:22:00+00:00,2025-08-07 13:35:00+00:00,2025-08-07 15:24:00+00:00,179,B737-900,68.0,76,56,False,1.0,2.0,1,0,0.8235294117647058,190,0,4,1.0614525139664805,0.021052631578947368,0.25547445255474455,110,0.021276595744680854,0.0660377358490566,0.2226890756302521,0.3780120481927711,0.0022504951089239635,0.1160714285714286,0.4117647058823529,0.3461538461538462,0.0,0.5409057864220682,0.14979757085020243,0.25547445255474455,0.5119617224880383,0.21758216871279415,-8.0,105.0,Medium
2138,2025-08-14,LGA,2025-08-14 14:05:00+00:00,2025-08-14 17:27:00+00:00,2025-08-14 14:32:00+00:00,2025-08-14 17:42:00+00:00,166,B737-800,94.0,53,51,False,27.0,15.0,1,0,0.5425531914893617,213,1,11,1.283132530120482,0.056338028169014086,0.3706896551724138,72,0.05200945626477541,0.08136792452830188,0.16806722689075626,0.4563253012048193,0.0015603432755206146,0.07142857142857145,0.2712765957446808,0.39038461538461544,0.14285714285714285,0.6630008252619694,0.40086673889490787,0.3706896551724138,0.3301435406698564,0.1953740897114355,41.0,167.0,Medium
1577,2025-08-05,SFO,2025-08-05 14:40:00+00:00,2025-08-05 17:26:00+00:00,2025-08-05 15:15:00+00:00,2025-08-05 17:29:00+00:00,234,B757-300,57.0,76,66,False,35.0,3.0,1,0,1.1578947368421053,287,3,15,1.2264957264957266,0.0627177700348432,0.29896907216494845,88,0.061465721040189124,0.06721698113207547,0.45378151260504196,0.34487951807228917,0.0022504951089239635,0.2053571428571429,0.5789473684210527,0.5326923076923077,0.42857142857142855,0.63180688699769,0.44626105601715355,0.29896907216494845,0.4066985645933014,0.2533613477148666,-19.0,46.0,Difficult
2039,2025-08-11,MCO,2025-08-11 17:51:00+00:00,2025-08-11 21:47:00+00:00,2025-08-11 17:49:00+00:00,2025-08-11 21:27:00+00:00,200,A321-2NX,74.0,101,62,False,-2.0,-20.0,0,0,0.8378378378378378,221,3,6,1.105,0.04072398190045249,0.6306306306306306,94,0.01773049645390071,0.040094339622641514,0.31092436974789917,0.39608433734939763,0.0030006601452319515,0.1696428571428571,0.4189189189189189,0.4057692307692308,0.42857142857142855,0.5648905013769288,0.2897667942916812,0.6306306306306306,0.43540669856459324,0.2459316343445706,-27.0,44.0,Difficult
3,2025-08-01,ZRH,2025-08-01 15:55:00+00:00,2025-08-02 07:45:00+00:00,2025-08-01 15:43:00+00:00,2025-08-02 06:58:00+00:00,167,B767-300,185.0,184,145,False,-12.0,-47.0,0,0,0.7837837837837838,177,0,11,1.0598802395209581,0.062146892655367235,0.5421686746987951,57,0.005910165484633571,0.00825471698113208,0.17226890756302515,0.730421686746988,0.005491208065774471,0.9107142857142856,0.3918918918918919,0.3211538461538462,0.0,0.5400398224401832,0.44219904389395914,0.5421686746987951,0.25837320574162675,0.19288394114958435,1.0,169.0,Medium
2683,2025-08-10,SAN,2025-08-10 14:06:00+00:00,2025-08-10 16:28:00+00:00,2025-08-10 14:53:00+00:00,2025-08-10 17:05:00+00:00,166,B737-800,63.0,63,51,False,47.0,37.0,1,0,0.8095238095238095,177,1,4,1.0662650602409638,0.02824858757062147,0.3233082706766917,69,0.07565011820330969,0.10731132075471697,0.16806722689075626,0.3629518072289157,0.0018604092900438097,0.07142857142857145,0.40476190476190477,0.3211538461538462,0.14285714285714285,0.5435563998354742,0.20099956540634506,0.3233082706766917,0.3157894736842105,0.21130057908643818,0.0,125.0,Medium
1778,2025-08-08,OMA,2025-08-08 08:50:00+00:00,2025-08-08 10:32:00+00:00,2025-08-08 08:49:00+00:00,2025-08-08 10:33:00+00:00,126,A319-100,68.0,82,43,False,-1.0,1.0,0,0,0.6323529411764706,122,0,2,0.9682539682539683,0.01639344262295082,0.5588235294117647,94,0.018912529550827423,0.06485849056603774,0.0,0.3780120481927711,0.002430534717637881,0.0,0.3161764705882353,0.2153846153846154,0.0,0.4895746819950168,0.11664564943253468,0.5588235294117647,0.43540669856459324,0.21822080578488792,-14.0,107.0,Medium
2232,2025-08-05,MSP,2025-08-05 07:24:00+00:00,2025-08-05 09:03:00+00:00,2025-08-05 08:56:00+00:00,2025-08-05 10:30:00+00:00,166,B737-800,274.5,511,51,True,92.0,87.0,1,0,0.18579234972677597,137,1,2,0.8253012048192772,0.021897810218978103,0.16981132075471697,20,0.1288416075650118,0.16627358490566035,0.16806722689075626,1.0,0.015303366740682951,0.07142857142857145,0.09289617486338798,0.24423076923076925,0.14285714285714285,0.41084037158381304,0.1558113419427288,0.16981132075471697,0.0813397129186603,0.12341705040967224,-236.5,257.0,Easy
2278,2025-08-07,SEA,2025-08-07 16:15:00+00:00,2025-08-07 18:58:00+00:00,2025-08-07 21:48:00+00:00,2025-08-08 00:20:00+00:00,200,A321-2NX,-57.5,79,70,True,333.0,322.0,1,0,0.0,222,0,9,1.11,0.04054054054054054,0.5524475524475524,164,0.4137115839243499,0.44339622641509435,0.31092436974789917,0.0,0.002340514913280922,0.2410714285714286,0.0,0.40769230769230774,0.0,0.5676443589631508,0.28846153846153844,0.5524475524475524,0.7703349282296651,0.4428713810438941,-136.5,1.0,Difficult
2038,2025-08-06,BUF,2025-08-06 07:15:00+00:00,2025-08-06 09:54:00+00:00,2025-08-06 07:06:00+00:00,2025-08-06 09:39:00+00:00,126,A319-100,274.5,617,43,True,-9.0,-15.0,0,0,0.15664845173041894,160,0,15,1.2698412698412698,0.09375,0.34782608695652173,28,0.009456264775413713,0.04599056603773585,0.0,1.0,0.018484066494628817,0.0,0.07832422586520947,0.2884615384615385,0.0,0.6556803776718975,0.6670673076923077,0.34782608695652173,0.11961722488038279,0.10640343614967342,-342.5,253.0,Easy
1316,2025-08-15,SRQ,2025-08-15 11:14:00+00:00,2025-08-15 15:10:00+00:00,2025-08-15 11:04:00+00:00,2025-08-15 14:57:00+00:00,126,B737-700,105.0,112,43,False,-10.0,-13.0,0,0,0.4095238095238095,140,1,3,1.1111111111111112,0.02857142857142857,0.4523809523809524,60,0.008274231678487,0.04834905660377359,0.0,0.4894578313253012,0.003330732761207466,0.0,0.20476190476190476,0.25000000000000006,0.14285714285714285,0.5682563273156446,0.20329670329670327,0.4523809523809524,0.2727272727272727,0.15458382589670716,-7.0,249.0,Easy
1761,2025-08-07,FAT,2025-08-07 19:57:00+00:00,2025-08-07 22:30:00+00:00,2025-08-07 20:04:00+00:00,2025-08-07 22:35:00+00:00,126,B737-700,167.0,161,51,False,7.0,5.0,1,0,0.30538922155688625,156,0,10,1.2380952380952381,0.0641025641025641,0.45714285714285713,107,0.028368794326241134,0.0695754716981132,0.0,0.6762048192771085,0.004801056232371122,0.07142857142857145,0.15269461077844312,0.2807692307692308,0.0,0.638195567600647,0.45611439842209067,0.45714285714285713,0.49760765550239233,0.2119427414412497,6.0,119.0,Medium
2862,2025-08-14,IAD,2025-08-14 10:50:00+00:00,2025-08-14 13:49:00+00:00,2025-08-14 10:49:00+00:00,2025-08-14 13:34:00+00:00,179,B737-MAX9,67.0,78,56,False,-1.0,-15.0,0,0,0.835820895522388,193,0,6,1.0782122905027933,0.031088082901554404,0.47794117647058826,82,0.018912529550827423,0.04599056603773585,0.2226890756302521,0.375,0.0023105083118286026,0.1160714285714286,0.417910447761194,0.35192307692307695,0.0,0.5501365939736502,0.2212036667995217,0.47794117647058826,0.37799043062200954,0.21566755736937443,-11.0,106.0,Medium
2195,2025-08-02,BDL,2025-08-02 11:06:00+00:00,2025-08-02 14:24:00+00:00,2025-08-02 12:08:00+00:00,2025-08-02 15:06:00+00:00,166,B737-800,-33.0,51,51,False,62.0,42.0,1,0,0.0,192,1,8,1.1566265060240963,0.046875,0.4827586206896552,85,0.0933806146572104,0.11320754716981132,0.16806722689075626,0.07379518072289158,0.0015003300726159755,0.07142857142857145,0.0,0.35000000000000003,0.14285714285714285,0.5933249104298471,0.33353365384615385,0.4827586206896552,0.39234449760765544,0.19908427601774445,-84.0,152.0,Medium
1741,2025-08-10,JAC,2025-08-10 09:20:00+00:00,2025-08-10 11:35:00+00:00,2025-08-10 09:16:00+00:00,2025-08-10 11:39:00+00:00,126,B737-700,107.0,120,43,False,-4.0,4.0,0,0,0.40186915887850466,163,1,11,1.2936507936507937,0.0736196319018405,0.5268817204301075,47,0.015366430260047283,0.06839622641509434,0.0,0.49548192771084343,0.0035707855728260222,0.0,0.20093457943925233,0.29423076923076924,0.14285714285714285,0.6687939852253355,0.5238319962246343,0.5268817204301075,0.21052631578947367,0.16235741585968227,-13.0,233.0,Easy
1324,2025-08-01,SFO,2025-08-01 19:48:00+00:00,2025-08-01 22:38:00+00:00,2025-08-01 19:58:00+00:00,2025-08-01 22:39:00+00:00,200,A321-2NX,84.0,94,62,False,10.0,1.0,1,0,0.7380952380952381,235,1,12,1.175,0.05531914893617021,0.463855421686747,78,0.03191489361702128,0.06485849056603774,0.31092436974789917,0.4262048192771085,0.002790613935065715,0.1696428571428571,0.36904761904761907,0.4326923076923077,0.14285714285714285,0.6034445075840363,0.3936170212765957,0.463855421686747,0.3588516746411483,0.2146583535692383,-10.0,120.0,Medium
2440,2025-08-04,LAS,2025-08-04 13:02:00+00:00,2025-08-04 15:03:00+00:00,2025-08-04 13:39:00+00:00,2025-08-04 15:46:00+00:00,179,B737-MAX9,226.0,177,62,False,37.0,43.0,1,0,0.2743362831858407,188,1,2,1.0502793296089385,0.015957446808510637,0.21897810218978103,92,0.06382978723404256,0.11438679245283018,0.2226890756302521,0.8539156626506025,0.005281161855608234,0.1696428571428571,0.13716814159292035,0.34230769230769237,0.14285714285714285,0.5347519147210135,0.11354337152209491,0.21897810218978103,0.4258373205741626,0.17590572849475544,49.0,174.0,Medium
987,2025-08-09,CDG,2025-08-09 18:00:00+00:00,2025-08-10 09:20:00+00:00,2025-08-09 18:15:00+00:00,2025-08-10 09:31:00+00:00,318,B787-10,185.0,190,155,False,15.0,11.0,1,0,0.8378378378378378,337,0,24,1.059748427672956,0.0712166172106825,0.32947976878612717,90,0.037825059101654845,0.07665094339622641,0.8067226890756302,0.730421686746988,0.005671247674488388,1.0,0.4189189189189189,0.6288461538461538,0.0,0.5399672242286684,0.5067336224606254,0.32947976878612717,0.416267942583732,0.2238602392462574,-5.0,116.0,Medium
611,2025-08-13,SFO,2025-08-13 07:20:00+00:00,2025-08-13 10:02:00+00:00,2025-08-13 07:13:00+00:00,2025-08-13 09:48:00+00:00,234,B757-300,95.0,63,72,False,-7.0,-14.0,0,0,0.7578947368421053,212,2,7,0.905982905982906,0.04245283018867924,0.07894736842105263,48,0.011820330969267141,0.04716981132075472,0.45378151260504196,0.4593373493975904,0.0018604092900438097,0.2589285714285714,0.37894736842105264,0.38846153846153847,0.2857142857142857,0.4552775545475637,0.3020682148040638,0.07894736842105263,0.21531100478468898,0.12923458371871316,32.0,268.0,Easy
2627,2025-08-15,MSP,2025-08-15 21:50:00+00:00,2025-08-15 23:28:00+00:00,2025-08-15 21:50:00+00:00,2025-08-15 23:40:00+00:00,179,B737-900,130.0,154,119,False,0.0,12.0,0,0,0.9153846153846154,146,0,8,0.8156424581005587,0.0547945205479452,0.8666666666666667,68,0.02009456264775414,0.07783018867924528,0.2226890756302521,0.5647590361445783,0.004591010022204885,0.6785714285714286,0.4576923076923077,0.26153846153846155,0.0,0.40552060899886516,0.38988408851422546,0.8666666666666667,0.3110047846889952,0.25258088428420095,-24.0,51.0,Difficult
445,2025-08-06,ANC,2025-08-06 15:50:00+00:00,2025-08-06 19:35:00+00:00,2025-08-06 15:49:00+00:00,2025-08-06 19:27:00+00:00,179,B737-MAX9,68.0,63,56,False,-1.0,-8.0,0,0,0.8235294117647058,178,1,11,0.994413407821229,0.06741573033707865,0.6466165413533834,86,0.018912529550827423,0.054245283018867926,0.2226890756302521,0.3780120481927711,0.0018604092900438097,0.1160714285714286,0.4117647058823529,0.3230769230769231,0.14285714285714285,0.5039825562157401,0.4796888504753673,0.6466165413533834,0.3971291866028708,0.24300998847608934,5.0,92.0,Difficult
2113,2025-08-14,FSD,2025-08-14 20:08:00+00:00,2025-08-14 22:00:00+00:00,2025-08-14 21:53:00+00:00,2025-08-14 23:27:00+00:00,166,B737-800,-9.0,46,51,False,105.0,87.0,1,0,0.0,149,2,5,0.8975903614457831,0.04697986577181208,0.8780487804878049,103,0.1442080378250591,0.16627358490566035,0.16806722689075626,0.1460843373493976,0.001350297065354378,0.07142857142857145,0.0,0.26730769230769236,0.2857142857142857,0.4506551800593114,0.33427981414558594,0.8780487804878049,0.47846889952153104,0.283371867955923,-55.0,28.0,Difficult
2640,2025-08-08,DCA,2025-08-08 15:00:00+00:00,2025-08-08 18:02:00+00:00,2025-08-08 14:51:00+00:00,2025-08-08 18:10:00+00:00,126,B737-700,123.0,120,43,False,-9.0,8.0,0,0,0.34959349593495936,85,0,2,0.6746031746031746,0.023529411764705882,0.5,34,0.009456264775413713,0.07311320754716981,0.0,0.5436746987951807,0.0035707855728260222,0.0,0.17479674796747968,0.14423076923076922,0.0,0.3278401888359488,0.167420814479638,0.5,0.14832535885167464,0.12531154431557445,3.0,272.0,Easy
1830,2025-08-01,DSM,2025-08-01 13:12:00+00:00,2025-08-01 14:41:00+00:00,2025-08-01 13:16:00+00:00,2025-08-01 14:36:00+00:00,150,A320-200,58.0,58,46,False,4.0,-5.0,1,0,0.7931034482758621,152,3,4,1.0133333333333334,0.046052631578947366,0.5858585858585859,70,0.024822695035460994,0.05778301886792453,0.10084033613445376,0.34789156626506024,0.0017103762827822121,0.0267857142857143,0.39655172413793105,0.2730769230769231,0.42857142857142855,0.5144031122961927,0.32768218623481776,0.5858585858585859,0.3205741626794258,0.21744285362427448,0.0,109.0,Medium
466,2025-08-15,DCA,2025-08-15 10:00:00+00:00,2025-08-15 12:58:00+00:00,2025-08-15 10:39:00+00:00,2025-08-15 13:46:00+00:00,126,A319-100,5.0,65,43,False,39.0,48.0,1,0,2.0,82,3,4,0.6507936507936508,0.08536585365853659,0.05714285714285714,22,0.06619385342789598,0.12028301886792453,0.0,0.18825301204819278,0.0019204224929484487,0.0,1.0,0.13846153846153847,0.42857142857142855,0.3147265812825108,0.6074108818011257,0.05714285714285714,0.09090909090909091,0.2230975661533106,-60.0,93.0,Difficult
1126,2025-08-14,CLE,2025-08-14 12:57:00+00:00,2025-08-14 15:24:00+00:00,2025-08-14 13:29:00+00:00,2025-08-14 15:38:00+00:00,126,B737-700,0.0,47,43,False,32.0,14.0,1,0,2.0,135,1,3,1.0714285714285714,0.02962962962962963,0.3763440860215054,44,0.057919621749408984,0.08018867924528301,0.0,0.17319277108433737,0.0013803036668066976,0.0,1.0,0.24038461538461542,0.14285714285714285,0.5464003147265812,0.21082621082621084,0.3763440860215054,0.19617224880382775,0.26982873002020247,-47.0,36.0,Difficult
1316,2025-08-14,SRQ,2025-08-14 11:14:00+00:00,2025-08-14 15:10:00+00:00,2025-08-14 11:07:00+00:00,2025-08-14 15:22:00+00:00,126,B737-700,111.0,110,43,False,-7.0,12.0,0,0,0.38738738738738737,128,0,2,1.0158730158730158,0.015625,0.3037974683544304,60,0.011820330969267141,0.07783018867924528,0.0,0.5075301204819277,0.0032707195583028268,0.0,0.19369369369369369,0.22692307692307695,0.0,0.5158018971018927,0.11117788461538461,0.3037974683544304,0.2727272727272727,0.13528384042293295,1.0,267.0,Easy
